id,name,lat,long,updatedDate,numBikes,numEmptyDocks,installed,locked,installedDate
227,"Great Percy Street, Clerkenwell",51.52891573,-0.115480888,2020-10-05 13:19:00,6,15,true,false,2010-07-20 10:05:00
228,"St. James's Square, St. James's",51.50742485,-0.134621209,2020-10-05 13:19:00,39,0,true,false,2010-07-20 10:08:00
229,"Whitehall Place, Strand",51.50654321,-0.123179697,2020-10-05 13:19:00,21,3,true,false,2010-07-20 10:23:00
230,"Poured Lines, Bankside",51.50669284,-0.103137426,2020-10-05 13:19:00,12,19,true,false,2010-07-20 10:27:00
231,"Queen's Gate (Central), South Kensington",51.49396755,-0.17873226,2020-10-05 13:19:00,11,20,true,false,2010-07-20 11:47:00
232,"Carey Street, Holborn",51.51501025,-0.112753217,2020-10-05 13:19:00,7,9,true,false,2010-07-20 11:54:00
233,"Pall Mall East, West End",51.50777049,-0.130699733,2020-10-05 13:19:00,16,5,true,false,2010-07-20 12:11:00
234,"Liverpool Road (N1 Centre), Angel",51.53450449,-0.106992706,2020-10-05 13:19:00,8,16,true,false,2010-07-20 12:18:00
235,"Kennington Road  , Vauxhall",51.49571828,-0.110889274,2020-10-05 13:19:00,21,15,true,false,2010-07-20 12:34:00
236,"Fashion Street, Whitechapel",51.51838043,-0.073438925,2020-10-05 13:19:00,6,23,true,false,2010-07-20 12:39:00
237,"Dock Street, Wapping",51.5097860151,-0.0681619805156,2020-10-05 13:19:00,3,27,true,false,2010-07-22 12:44:00
238,"Frampton Street, Paddington",51.5233534,-0.175116099,2020-10-05 13:19:00,6,26,true,false,2010-07-20 13:12:00
239,"Warren Street Station, Euston",51.52443845,-0.138019439,2020-10-05 13:19:00,22,4,true,false,2010-07-20 13:16:00
240,"Colombo Street, Southwark",51.50545935,-0.10569204,2020-10-05 13:19:00,11,3,true,false,2010-07-20 13:18:00
242,"Beaumont Street, Marylebone",51.52200801,-0.151359288,2020-10-05 13:19:00,8,13,true,false,2010-07-20 13:24:00
243,"Gloucester Street, Pimlico",51.49096258,-0.139625122,2020-10-05 13:19:00,3,21,true,false,2010-07-20 13:29:00
244,"Earnshaw Street , Covent Garden",51.51611887,-0.128585022,2020-10-05 13:19:00,10,7,true,false,2010-07-20 13:34:00
245,"Grosvenor Road, Pimlico",51.4853572,-0.142207481,2020-10-05 13:19:00,4,24,true,false,2010-07-20 13:41:00
246,"Berry Street, Clerkenwell",51.52285301,-0.099994052,2020-10-05 13:19:00,15,25,true,false,2010-07-20 16:29:00
247,"St. John's Wood Church, The Regent's Park",51.530529,-0.167515,2020-10-05 13:19:00,25,24,true,false,2010-07-20 16:32:00
248,"Triangle Car Park, Hyde Park",51.50645179,-0.170279555,2020-10-05 13:19:00,2,25,true,false,2010-07-20 16:36:00
249,"Harper Road, The Borough",51.49859784,-0.096191134,2020-10-05 13:19:00,26,16,true,false,2010-07-20 16:40:00
250,"Royal Avenue 1, Chelsea",51.489932,-0.162727,2020-10-05 13:19:00,5,5,true,false,2010-07-20 16:50:00
251,"Brushfield Street, Liverpool Street",51.518908,-0.079249,2020-10-05 13:19:00,28,4,true,false,2010-07-21 09:16:00
252,"Jubilee Gardens, South Bank",51.5046364,-0.116542278,2020-10-05 13:19:00,8,21,true,false,2010-07-21 09:24:00
253,"Shoreditch Park, Hoxton",51.53404294,-0.086379717,2020-10-05 13:19:00,17,12,true,false,2010-07-21 09:27:00
254,"Chadwell Street, Angel",51.53051587,-0.106408455,2020-10-05 13:19:00,6,8,true,false,2010-07-21 09:29:00
255,"Clifton Road, Maida Vale",51.52557531,-0.179592915,2020-10-05 13:19:00,10,7,true,false,2010-07-21 09:56:00
256,"Houghton Street, Strand",51.51362054,-0.116764211,2020-10-05 13:19:00,10,5,true,false,2010-07-21 11:27:00
257,"Westminster University, Marylebone",51.52248185,-0.154907218,2020-10-05 13:19:00,8,7,true,false,2010-07-21 11:29:00
258,"Kensington Gore, Knightsbridge",51.50143293,-0.178656971,2020-10-05 13:19:00,4,17,true,false,2010-07-21 11:33:00
259,"Bourne Street, Belgravia",51.490959,-0.1532331,2020-10-05 13:19:00,6,10,true,false,2010-07-21 11:45:00
260,"Broadwick Street, Soho",51.5136846,-0.135580879,2020-10-05 13:19:00,17,1,true,false,2010-07-21 12:17:00
261,"Princes Square, Bayswater",51.5134891,-0.191351186,2020-10-05 13:19:00,9,5,true,false,2010-07-21 12:20:00
262,"LSBU (Borough Road), Elephant & Castle",51.49874469,-0.103132904,2020-10-05 13:19:00,11,24,true,false,2010-07-21 12:27:00
263,"St. Mary Axe, Aldgate",51.51422502,-0.080660083,2020-10-05 13:19:00,15,3,true,false,2010-07-21 12:36:00
264,"Tysoe Street, Clerkenwell",51.52644342,-0.109256828,2020-10-05 13:19:00,10,7,true,false,2010-07-21 12:42:00
265,"Southwick Street, Paddington",51.51595344,-0.169249375,2020-10-05 13:19:00,1,13,true,false,2010-07-21 13:12:00
266,"Queen's Gate (North), Kensington",51.50102668,-0.180246101,2020-10-05 13:19:00,5,36,true,false,2010-07-21 13:16:00
267,"Regency Street, Westminster",51.49206037,-0.132224622,2020-10-05 13:19:00,0,21,true,false,2010-07-21 13:19:00
268,"Belgrave Road, Victoria",51.49320445,-0.144132875,2020-10-05 13:19:00,0,29,true,false,2010-07-21 13:22:00
269,"Empire Square, The Borough",51.50082346,-0.089740764,2020-10-05 13:19:00,31,15,true,false,2010-07-21 13:25:00
270,"Kennington Lane Rail Bridge, Vauxhall",51.4863434,-0.122492418,2020-10-05 13:19:00,22,9,true,false,2010-07-21 14:53:00
271,"London Zoo,  The Regent's Park",51.53583617,-0.156285395,2020-10-05 13:19:00,20,9,true,false,2010-07-21 15:02:00
272,"Baylis Road, Waterloo",51.50144456,-0.110699309,2020-10-05 13:19:00,5,16,true,false,2010-07-21 15:07:00
273,"Belvedere Road 1, South Bank",51.50613324,-0.114686385,2020-10-05 13:19:00,16,22,true,false,2010-07-21 15:10:00
274,"Warwick Road, Olympia",51.49671237,-0.20528437,2020-10-05 13:19:00,2,33,true,false,2010-07-21 15:13:00
275,"Barbican Centre, Barbican",51.52004497,-0.092176447,2020-10-05 13:19:00,11,8,true,false,2010-07-21 15:18:00
276,"Lower Thames Street, Monument",51.50930161,-0.084985356,2020-10-05 13:19:00,9,13,true,false,2010-07-21 15:40:00
277,"Kensington Church Street, Kensington",51.50315739,-0.191496313,2020-10-05 13:19:00,8,9,true,false,2010-07-21 15:42:00
278,"Tooley Street, Bermondsey",51.5034938,-0.07962099,2020-10-05 13:19:00,3,22,true,false,2010-07-21 15:45:00
279,"North Wharf Road, Paddington",51.51862243,-0.176645823,2020-10-05 13:19:00,7,16,true,false,2010-07-21 15:49:00
280,"Royal Avenue 2, Chelsea",51.490083,-0.162418,2020-10-05 13:19:00,6,4,true,false,2010-07-21 16:34:00
281,"Smith Square, Westminster",51.49580589,-0.127575233,2020-10-05 13:19:00,9,7,true,false,2010-07-21 16:37:00
282,"Royal London Hospital, Whitechapel",51.51906446,-0.059642081,2020-10-05 13:19:00,12,30,true,false,2010-07-21 16:43:00
283,"Kingsway, Covent Garden",51.51440928,-0.118478757,2020-10-05 13:19:00,14,2,true,false,2010-07-21 16:47:00
284,"Lambeth North Station, Waterloo",51.49914063,-0.112031483,2020-10-05 13:19:00,3,17,true,false,2010-07-21 16:53:00
286,"St. John's Wood Road, St. John's Wood",51.5272947,-0.174653609,2020-10-05 13:19:00,13,21,true,false,2010-07-21 16:58:00
287,"Bedford Way, Bloomsbury",51.52367314,-0.128377673,2020-10-05 13:19:00,7,15,true,false,2010-07-21 17:01:00
288,"Elizabeth Bridge, Victoria",51.49236962,-0.147478734,2020-10-05 13:19:00,11,22,true,false,2010-07-22 11:17:00
289,"South Audley Street, Mayfair",51.50923022,-0.151296092,2020-10-05 13:19:00,9,6,true,false,2010-07-22 11:21:00
290,"St Mary's Hospital, Paddington",51.518268,-0.17110323,2020-10-05 13:19:00,11,7,true,false,2010-07-22 11:39:00
291,"Claverton Street, Pimlico",51.48483991,-0.138089062,2020-10-05 13:19:00,0,31,true,false,2010-07-22 13:07:00
292,"Montpelier Street, Knightsbridge",51.49888404,-0.165471605,2020-10-05 13:19:00,14,2,true,false,2010-07-22 13:10:00
293,"Kensington Olympia Station, Olympia",51.49815779,-0.209494128,2020-10-05 13:19:00,5,20,true,false,2010-07-22 13:13:00
294,"St. George's Square, Pimlico",51.488226,-0.135635511,2020-10-05 13:19:00,5,11,true,false,2010-07-22 13:15:00
295,"Swan Street, The Borough",51.50029631,-0.092762704,2020-10-05 13:19:00,16,10,true,false,2010-07-22 13:18:00
296,"Knaresborough Place, Earl's Court",51.49363156,-0.190603326,2020-10-05 13:19:00,10,8,true,false,2013-08-23 12:56:00
297,"Geraldine Street, Elephant & Castle",51.49612799,-0.106000855,2020-10-05 13:19:00,6,11,true,false,2010-07-22 13:26:00
298,"Curlew Street, Shad Thames",51.50227992,-0.074189225,2020-10-05 13:19:00,18,3,true,false,2010-07-22 14:34:00
299,"Vincent Square, Westminster",51.49398524,-0.136928582,2020-10-05 13:19:00,4,14,true,false,2010-07-22 15:16:00
300,"Serpentine Car Park, Hyde Park",51.505014,-0.17306032,2020-10-05 13:19:00,8,8,true,false,2010-07-22 15:25:00
301,"Marylebone Lane, Marylebone",51.51475963,-0.148105415,2020-10-05 13:19:00,9,10,true,false,2010-07-22 15:30:00
302,"Putney Pier, Wandsworth",51.466907,-0.216573,2020-10-05 13:19:00,0,27,true,false,2010-07-22 16:26:00
303,"Albert Gate, Hyde Park",51.50295379,-0.158456089,2020-10-05 13:19:00,8,24,true,false,2010-07-22 16:32:00
306,"Rathbone Street, Fitzrovia",51.51816295,-0.135025698,2020-10-05 13:19:00,8,7,true,false,2010-07-22 17:31:00
307,"Black Lion Gate, Kensington Gardens",51.50990837,-0.187842717,2020-10-05 13:19:00,0,22,true,false,2010-07-22 17:35:00
308,"Long Lane , Bermondsey",51.49907558,-0.085666316,2020-10-05 13:19:00,2,18,true,false,2010-07-22 17:39:00
309,"Embankment (Savoy), Strand",51.50963123,-0.119047563,2020-10-05 13:19:00,24,17,true,false,2010-07-23 09:51:00
310,"Black Prince Road, Vauxhall",51.4908679,-0.116911864,2020-10-05 13:19:00,7,10,true,false,2010-07-23 11:06:00
311,"Foley Street, Fitzrovia",51.51918144,-0.140485596,2020-10-05 13:19:00,15,8,true,false,2010-07-23 11:15:00
312,"Grove End Road, St. John's Wood",51.53088935,-0.176770502,2020-10-05 13:19:00,4,15,true,false,2010-07-23 11:19:00
313,"Wells Street, Fitzrovia",51.51734403,-0.138072691,2020-10-05 13:19:00,9,29,true,false,2010-07-23 11:22:00
314,"Tyers Gate, Bermondsey",51.50088934,-0.083159352,2020-10-05 13:19:00,34,0,true,false,2010-07-23 12:28:00
315,"The Tennis Courts, The Regent's Park",51.52536703,-0.153463612,2020-10-05 13:19:00,9,7,true,false,2010-07-23 12:31:00
316,"Warwick Row, Westminster",51.497998,-0.14296064,2020-10-05 13:19:00,12,9,true,false,2010-07-23 12:34:00
317,"Dickens Square, Borough",51.49679128,-0.093913472,2020-10-05 13:19:00,15,17,true,false,2010-07-23 12:38:00
318,"Sackville Street, Mayfair",51.51004801,-0.138846453,2020-10-05 13:19:00,5,12,true,false,2010-07-23 12:42:00
319,"Baldwin Street, St. Luke's",51.52702563,-0.088542771,2020-10-05 13:19:00,10,9,true,false,2010-07-23 14:06:00
320,"Queen Mother Sports Centre, Victoria",51.49357351,-0.139956043,2020-10-05 13:19:00,13,13,true,false,2010-07-23 14:14:00
321,"Bermondsey Street, Bermondsey",51.49785559,-0.081608045,2020-10-05 13:19:00,11,13,true,false,2010-07-23 14:17:00
322,"Palissy Street, Shoreditch",51.526293,-0.073955,2020-10-05 13:19:00,18,7,true,false,2010-07-23 14:32:00
323,"Clifton Street, Shoreditch",51.523196,-0.083067,2020-10-05 13:19:00,9,15,true,false,2010-07-23 14:34:00
324,"Ontario Street, Elephant & Castle",51.49652013,-0.101384068,2020-10-05 13:19:00,6,9,true,false,2010-07-23 15:22:00
325,"St. Martin's Street, West End",51.50908747,-0.129697889,2020-10-05 13:19:00,1,17,true,false,2010-07-23 15:51:00
326,"Graham Street, Angel",51.53266186,-0.099981142,2020-10-05 13:19:00,14,11,true,false,2010-07-23 15:54:00
327,"New North Road 1, Hoxton",51.53095,-0.085603,2020-10-05 13:19:00,12,9,true,false,2010-07-26 09:37:00
328,"New North Road 2, Hoxton",51.53114,-0.086016,2020-10-05 13:19:00,12,9,true,false,2010-07-26 09:39:00
329,"Prince Albert Road, The Regent's Park",51.53589283,-0.160854428,2020-10-05 13:19:00,7,16,true,false,2010-07-26 09:42:00
330,"Eastbourne Mews, Paddington",51.51641749,-0.179135079,2020-10-05 13:19:00,5,27,true,false,2010-07-26 11:48:00
331,"Bunhill Row, Moorgate",51.52085887,-0.089887855,2020-10-05 13:19:00,18,9,true,false,2010-07-26 11:51:00
332,"Nevern Place, Earl's Court",51.49334336,-0.194757949,2020-10-05 13:19:00,4,16,true,false,2010-07-26 12:06:00
334,"Concert Hall Approach 1, South Bank",51.505044,-0.115851,2020-10-05 13:19:00,10,0,true,false,2010-07-26 13:33:00
335,"Tavistock Street, Covent Garden",51.51196803,-0.120718759,2020-10-05 13:19:00,5,28,true,false,2010-07-26 14:56:00
336,"Concert Hall Approach 2, South Bank",51.504942,-0.115533,2020-10-05 13:19:00,6,12,true,false,2010-07-26 15:00:00
337,"Pembridge Villas, Notting Hill",51.51108452,-0.197524944,2020-10-05 13:19:00,9,7,true,false,2010-07-26 15:05:00
338,"Wellington Street , Strand",51.51175646,-0.119643424,2020-10-05 13:19:00,23,1,true,false,2010-07-26 16:39:00
339,"Risinghill Street, Angel",51.5333196,-0.1117812,2020-10-05 13:19:00,12,10,true,false,2010-07-26 17:10:00
340,"Bank of England Museum, Bank",51.51444134,-0.087587447,2020-10-05 13:19:00,14,2,true,false,2010-07-27 17:37:00
341,"Craven Street, Strand",51.50810309,-0.12602103,2020-10-05 13:19:00,11,12,true,false,2010-07-27 10:16:00
343,"London Zoo Car Park, The Regent's Park",51.53692216,-0.150181444,2020-10-05 13:19:00,19,17,true,false,2010-07-27 10:51:00
344,"Goswell Road (City Uni), Finsbury",51.528246,-0.10102611,2020-10-05 13:19:00,11,5,true,false,2010-07-27 11:22:00
345,"Flood Street, Chelsea",51.48802358,-0.166878535,2020-10-05 13:19:00,4,29,true,false,2010-07-27 12:22:00
347,"Lower Marsh, Waterloo",51.50013942,-0.113936001,2020-10-05 13:19:00,5,12,true,false,2010-09-06 09:41:00
348,"Grosvenor Square, Mayfair",51.51217033,-0.150481272,2020-10-05 13:19:00,8,8,true,false,2010-09-15 09:49:00
349,"St. George Street, Mayfair",51.51196,-0.142783033,2020-10-05 13:19:00,12,6,true,false,2010-09-15 10:32:00
350,"Queen's Gate, Kensington Gardens",51.5017154373867,-0.1798541843891,2020-10-05 13:19:00,8,10,true,false,2010-09-29 11:31:00
351,"Macclesfield Rd, St Lukes",51.529423,-0.097122,2020-10-05 13:19:00,15,9,true,false,2010-10-11 10:48:00
352,"Vauxhall Street, Vauxhall",51.486965,-0.116625,2020-10-05 13:19:00,18,1,true,false,2010-10-11 12:26:00
353,"Greycoat Street , Westminster",51.49459148,-0.134234258,2020-10-05 13:19:00,1,15,true,false,2010-10-21 10:08:00
354,"Northumberland Avenue, Strand",51.506767,-0.123702,2020-10-05 13:19:00,10,27,true,false,1970-01-01 01:00:00
356,"South Kensington Station, South Kensington",51.494412,-0.173881,2020-10-05 13:19:00,11,4,true,false,2010-10-25 13:18:00
357,"Howland Street, Fitzrovia",51.520994,-0.139016,2020-10-05 13:19:00,8,22,true,false,2010-10-26 12:27:00
358,"High Holborn , Covent Garden",51.516226,-0.124826,2020-10-05 13:19:00,4,16,true,false,2010-11-18 11:31:00
359,"Butler Place, Westminster",51.49782999,-0.135440826,2020-10-05 13:19:00,10,8,true,false,2010-11-05 09:56:00
360,"Howick Place, Westminster",51.49675303,-0.138733562,2020-10-05 13:19:00,18,8,true,false,2010-11-05 11:56:00
361,"Waterloo Station 2, Waterloo",51.50391973,-0.11342629,2020-10-05 13:19:00,22,33,true,false,2010-12-09 13:50:00
362,"Royal College Street, Camden Town",51.536264,-0.133952,2020-10-05 13:19:00,21,35,true,false,2010-11-18 11:37:00
363,"Lord's, St. John's Wood",51.5291212008901,-0.171185284853,2020-10-05 13:19:00,11,13,true,false,2010-11-16 12:50:00
364,"Store Street, Bloomsbury",51.519572,-0.13214036,2020-10-05 13:19:00,5,27,true,false,2010-11-18 11:44:00
365,"City Road, Angel",51.530344,-0.100168,2020-10-05 13:19:00,17,28,true,false,2010-11-24 13:00:00
366,"Millennium Hotel, Mayfair",51.5109192966489,-0.1511263847351,2020-10-05 13:19:00,16,11,true,false,2010-11-25 12:08:00
368,"Harriet Street, Knightsbridge",51.50024195,-0.15934065,2020-10-05 13:19:00,7,18,true,false,2010-12-01 11:08:00
370,"Paddington Green, Paddington",51.520205,-0.174593,2020-10-05 13:19:00,6,14,true,false,2010-12-06 14:55:00
371,"King Edward Walk, Waterloo",51.49775,-0.10988,2020-10-05 13:19:00,18,4,true,false,2010-12-07 09:07:00
372,"Sardinia Street, Holborn",51.515208,-0.117863,2020-10-05 13:19:00,13,11,true,false,2010-12-07 09:10:00
373,"Prince Consort Road, Knightsbridge",51.49980661,-0.176415994,2020-10-05 13:19:00,11,7,true,false,2011-01-19 09:12:00
374,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,2020-10-05 13:19:00,34,0,true,false,2010-12-07 12:42:00
375,"Kensington Town Hall, Kensington",51.50194596,-0.194392952,2020-10-05 13:19:00,4,14,true,false,2010-12-08 10:57:00
376,"Millbank Tower, Pimlico",51.49188409,-0.125674815,2020-10-05 13:19:00,11,13,true,false,2011-01-10 12:03:00
377,"Waterloo Bridge, South Bank",51.50535447,-0.113656543,2020-10-05 13:19:00,3,12,true,false,2011-01-17 11:57:00
378,"Natural History Museum, South Kensington",51.49559291,-0.179077626,2020-10-05 13:19:00,18,24,true,false,2011-01-27 09:45:00
379,"Turquoise Island, Notting Hill",51.51431171,-0.200838199,2020-10-05 13:19:00,19,0,true,false,2011-01-27 09:48:00
380,"Stanhope Gate, Mayfair",51.50686435,-0.150666888,2020-10-05 13:19:00,13,7,true,false,2011-01-27 10:50:00
381,"Charlotte Street, Fitzrovia",51.51953043,-0.13577731,2020-10-05 13:19:00,7,7,true,false,2011-01-28 08:36:00
382,"Farm Street, Mayfair",51.50935171,-0.14744969,2020-10-05 13:19:00,10,5,true,false,2011-02-08 10:02:00
383,"Frith Street, Soho",51.51310333,-0.13121385,2020-10-05 13:19:00,12,5,true,false,2011-02-02 12:20:00
384,"Marloes Road, Kensington",51.496481,-0.192404,2020-10-05 13:19:00,5,10,true,false,2011-02-03 11:18:00
386,"Moor Street, Soho",51.51352755,-0.130110822,2020-10-05 13:19:00,16,0,true,false,2011-02-03 11:29:00
387,"Fire Brigade Pier, Vauxhall",51.49369988,-0.121394101,2020-10-05 13:19:00,6,24,true,false,2011-02-07 11:19:00
388,"Southampton Street, Strand",51.51070161,-0.121723604,2020-10-05 13:19:00,13,1,true,false,2011-02-08 16:23:00
389,"Upper Grosvenor Street, Mayfair",51.51013066,-0.155757901,2020-10-05 13:19:00,2,16,true,false,2011-02-10 14:26:00
390,"Buxton Street 1, Shoreditch",51.521776,-0.068856,2020-10-05 13:19:00,17,24,true,false,2011-02-15 10:06:00
391,"Clifford Street, Mayfair",51.51066202,-0.142345694,2020-10-05 13:19:00,11,6,true,false,2011-02-17 15:28:00
392,"Imperial College, Knightsbridge",51.49942855,-0.179702476,2020-10-05 13:19:00,16,5,true,false,2011-02-17 16:05:00
393,"Snow Hill, Farringdon",51.51733427,-0.103604248,2020-10-05 13:19:00,6,9,true,false,2011-02-24 11:04:00
394,"Aberdeen Place, St. John's Wood",51.524826,-0.176268,2020-10-05 13:19:00,6,11,true,false,1970-01-01 01:00:00
395,"Cadogan Gardens, Chelsea",51.492462,-0.159919,2020-10-05 13:19:00,15,0,true,false,2011-02-28 16:00:00
396,"Shouldham Street, Marylebone",51.51809,-0.163609,2020-10-05 13:19:00,0,15,true,false,2011-03-02 14:12:00
397,"Devonshire Terrace, Bayswater",51.51348,-0.17977,2020-10-05 13:19:00,4,10,true,false,2011-03-02 14:25:00
398,"Holland Park, Kensington",51.502319,-0.200742,2020-10-05 13:19:00,1,29,true,false,2011-03-02 14:34:00
399,"Brick Lane Market, Shoreditch",51.52261762,-0.071653961,2020-10-05 13:19:00,23,1,true,false,2011-03-08 11:15:00
400,"George Street, Marylebone",51.517703,-0.154106,2020-10-05 13:19:00,14,12,true,false,2011-03-08 11:21:00
401,"Columbia Road, Shoreditch",51.528187,-0.075375,2020-10-05 13:19:00,12,11,true,false,2011-03-08 13:55:00
402,"Penfold Street, Marylebone",51.52289229,-0.171681991,2020-10-05 13:19:00,2,8,true,false,2011-03-08 14:01:00
403,"George Place Mews, Marylebone",51.51689296,-0.158249929,2020-10-05 13:19:00,5,11,true,false,2011-03-08 14:14:00
404,"Palace Gate, Kensington Gardens",51.50204238,-0.184400221,2020-10-05 13:19:00,4,9,true,false,2011-03-09 11:13:00
405,"Gloucester Road Station, South Kensington",51.49418566,-0.18267094,2020-10-05 13:19:00,5,10,true,false,2011-03-09 11:15:00
409,"Strata, Elephant & Castle",51.493146,-0.099828,2020-10-05 13:19:00,6,33,true,false,1970-01-01 01:00:00
410,"Edgware Road Station, Marylebone",51.519968,-0.169774,2020-10-05 13:19:00,36,25,true,false,1970-01-01 01:00:00
411,"Rotherhithe Roundabout, Rotherhithe",51.499169,-0.055846029,2020-10-05 13:19:00,10,7,true,false,1970-01-01 01:00:00
412,"Cleaver Street, Kennington",51.488105,-0.110121,2020-10-05 13:19:00,10,7,true,false,2011-04-05 13:23:00
419,"Chelsea Bridge, Pimlico",51.485821,-0.149004,2020-10-05 13:19:00,2,13,true,false,2011-06-22 10:35:00
420,"Southwark Station 1, Southwark",51.504043,-0.105312,2020-10-05 13:19:00,30,7,true,false,2011-06-28 11:53:00
421,"Southwark Station 2, Southwark",51.504044,-0.104778,2020-10-05 13:19:00,9,36,true,false,2011-06-28 11:54:00
423,"Eaton Square (South), Belgravia",51.49456127,-0.15393398,2020-10-05 13:19:00,18,13,true,false,2011-07-05 11:04:00
424,"Ebury Bridge, Pimlico",51.490491,-0.149186,2020-10-05 13:19:00,9,18,true,false,2011-12-22 10:52:00
425,"Harrington Square 2, Camden Town",51.533379,-0.139159,2020-10-05 13:19:00,14,24,true,false,2011-07-07 09:47:00
426,"Vincent Street, Pimlico",51.493072,-0.129925,2020-10-05 13:19:00,1,16,true,false,2011-07-12 10:42:00
427,"Cheapside, Bank",51.51397065,-0.09294031,2020-10-05 13:19:00,22,18,true,false,2011-07-15 11:28:00
428,"Exhibition Road, Knightsbridge",51.499917,-0.174554,2020-10-05 13:19:00,16,4,true,false,2011-10-13 09:55:00
430,"South Parade, Chelsea",51.48902,-0.17524,2020-10-05 13:19:00,10,8,true,false,2011-12-22 10:33:00
431,"Crinan Street, King's Cross",51.534474,-0.122203,2020-10-05 13:19:00,18,2,true,false,2011-12-08 14:37:00
432,"Exhibition Road Museums 1, South Kensington",51.496468,-0.17379696,2020-10-05 13:19:00,4,9,true,false,2011-10-24 10:32:00
433,"Wren Street, Holborn",51.524564,-0.116279,2020-10-05 13:19:00,8,23,true,false,2011-12-08 16:26:00
435,"Kennington Station, Kennington",51.488852,-0.105593,2020-10-05 13:19:00,14,9,true,false,2011-12-08 12:07:00
436,"Red Lion Street, Holborn",51.51824,-0.11655,2020-10-05 13:19:00,12,24,true,false,2011-12-08 13:17:00
437,"Vauxhall Walk, Vauxhall",51.488124,-0.120903,2020-10-05 13:19:00,21,5,true,false,2012-01-05 06:53:00
439,"Killick Street, King's Cross",51.5338,-0.118677,2020-10-05 13:19:00,5,17,true,false,2012-01-04 19:31:00
440,"Kennington Oval, Oval",51.483145,-0.113134,2020-10-05 13:19:00,30,3,true,false,2012-01-04 20:16:00
441,"Sail Street, Vauxhall",51.495656,-0.114605,2020-10-05 13:19:00,14,9,true,false,2012-01-04 21:07:00
442,"Walmer Road, Avondale",51.510101,-0.211358,2020-10-05 13:19:00,17,6,true,false,2012-01-07 12:47:00
443,"Philpot Street, Whitechapel",51.515256,-0.058641,2020-10-05 13:19:00,7,23,true,false,2012-01-07 13:10:00
444,"Bethnal Green Garden, Bethnal Green",51.52568,-0.055312,2020-10-05 13:19:00,11,11,true,false,2012-01-07 13:58:00
445,"Cheshire Street, Bethnal Green",51.52388,-0.065076,2020-10-05 13:19:00,19,9,true,false,2012-01-07 14:17:00
446,"York Hall, Bethnal Green",51.528936,-0.055894,2020-10-05 13:19:00,22,3,true,false,2012-01-07 15:08:00
447,"Jubilee Crescent, Cubitt Town",51.493381,-0.007542,2020-10-05 13:19:00,19,34,true,false,2012-01-07 15:10:00
448,"Fisherman's Walk West, Canary Wharf",51.50623,-0.02296,2020-10-05 13:19:00,33,0,true,false,2012-01-07 16:11:00
449,"Shadwell Station, Shadwell",51.511088,-0.057159,2020-10-05 13:19:00,1,29,true,false,2012-01-07 16:15:00
450,"Jubilee Street, Stepney",51.515975,-0.053177,2020-10-05 13:19:00,4,22,true,false,2012-01-09 10:34:00
451,"Hermitage Court, Wapping",51.504719,-0.063531,2020-10-05 13:19:00,7,9,true,false,2012-01-02 10:50:00
452,"St. Katharine's Way, Tower",51.505697,-0.070542,2020-10-05 13:19:00,3,19,true,false,2012-01-09 11:39:00
453,"Garnet Street, Shadwell",51.508447,-0.055167,2020-10-05 13:19:00,9,9,true,false,2012-01-09 12:11:00
454,"Napier Avenue, Millwall",51.487679,-0.021582,2020-10-05 13:19:00,18,0,true,false,2012-01-09 13:23:00
455,"East Ferry Road, Cubitt Town",51.49447,-0.014409,2020-10-05 13:19:00,7,9,true,false,2012-01-09 14:03:00
456,"Parkway, Camden Town",51.538071,-0.144664,2020-10-05 13:19:00,26,7,true,false,2012-01-10 12:13:00
457,"Castlehaven Road, Camden Town",51.542138,-0.145393,2020-10-05 13:19:00,14,15,true,false,2012-01-10 13:48:00
458,"Wapping Lane, Wapping",51.504749,-0.057544,2020-10-05 13:19:00,7,16,true,false,2012-01-11 15:13:00
459,"Gunmakers Lane, Old Ford",51.535179,-0.03338,2020-10-05 13:19:00,0,16,true,false,1970-01-01 01:00:00
460,"Burdett Road, Mile End",51.516196,-0.029138,2020-10-05 13:19:00,18,14,true,false,2012-01-11 12:27:00
461,"Aston Street, Stepney",51.516,-0.038775,2020-10-05 13:19:00,4,14,true,false,2012-01-11 14:54:00
462,"Bonny Street, Camden Town",51.541603,-0.138853,2020-10-05 13:19:00,23,19,true,false,2012-01-11 15:10:00
463,"Thurtle Road, Haggerston",51.534776,-0.071881,2020-10-05 13:19:00,13,7,true,false,1970-01-01 01:00:00
464,"St. Mary & St. Michael Church, Stepney",51.51417,-0.052099,2020-10-05 13:19:00,9,15,true,false,2012-01-11 18:03:00
465,"Pitfield Street North,Hoxton",51.53558,-0.08249,2020-10-05 13:19:00,18,10,true,false,2012-04-05 09:08:00
466,"Whiston Road, Haggerston",51.534464,-0.076341,2020-10-05 13:19:00,10,10,true,false,2012-01-12 09:20:00
467,"Southern Grove, Bow",51.523538,-0.030556,2020-10-05 13:19:00,5,10,true,false,2012-01-12 13:14:00
468,"Cantrell Road, Bow",51.521564,-0.022694,2020-10-05 13:19:00,15,9,true,false,2012-01-12 13:42:00
469,"Lindfield Street, Poplar",51.513757,-0.020467,2020-10-05 13:19:00,28,14,true,false,2012-01-12 15:11:00
470,"Mostyn Grove, Bow",51.530535,-0.025492,2020-10-05 13:19:00,31,14,true,false,2012-01-17 08:57:00
